id,keyword,user,user_name,text,created_at,likes,retweets,replies,source
2029139031800660159,cancelled after,therealrukshan,Rukshan Fernando,"Looks like PM Albanese and Labor has been forced to act after one of their election era vote for us ""grants"" was linked to an organisation accused of glorifying terrorism in Australia. A $650,000 grant has now been cancelled citing ""social cohesion"" concerns. Of course all of",Wed Mar 04 10:16:59 +0000 2026,490,147,26,cancellation_search
2029611600705990686,cancelled after,NorgsKnows,Norgs,@USA_Polling The war will last until the day after the mid-term elections are cancelled.,Thu Mar 05 17:34:48 +0000 2026,3,0,1,cancellation_search
2029653798147301420,cancelled after,MoviePlusx,MoviePlus📺,Paramount+ cancelled the Halo series in July 2024 after two seasons. https://t.co/lNzgvh9RYu,Thu Mar 05 20:22:29 +0000 2026,149,8,20,cancellation_search
2029493431970509298,cancelled after,sparksflylwt,esmeralda 🪩 FUTTTURA 2027,It's still surreal that I actually have tini tickets in my account again. last time was before covid which I was extremely lucky with. bc the show the day after mine got cancelled so we ended up being her last show before lockdown https://t.co/RVi3jmHQZT,Thu Mar 05 09:45:15 +0000 2026,4,0,0,cancellation_search
2029354596653506749,cancelled after,basbitsudania,L🇸🇩🌺,@wizzair your website says flights to Saudi will resume from the 8th yet you’ve cancelled my flight that departs after this date? What is actually going on,Thu Mar 05 00:33:34 +0000 2026,10,0,8,cancellation_search
2029682868272910618,cancelled after,RayyanGhani,Rayyan,🚨 Peer Haseeb is in the danger zone of getting cancelled after Mufti Menk.,Thu Mar 05 22:18:00 +0000 2026,8,1,1,cancellation_search
2029488981511970960,facing backlash,BluKreamx,Kream 🦋,"Reggie is facing MAJOR BACKLASH after pressing Damii at the Clover house for walking in without introducing himself, saying he didn’t know who he was 😳👀🤦‍♂️ https://t.co/hbEA40ATmO",Thu Mar 05 09:27:33 +0000 2026,11008,288,427,cancellation_search
2029813640086339646,facing backlash,AfricanUpdated,AfricanNews,Roblox Facing Backlash After 3sum live on the game. https://t.co/4MQ9CirrnJ,Fri Mar 06 06:57:38 +0000 2026,8,1,1,cancellation_search
2025703537783570919,facing backlash,RedLineNewsUSA,Red Line News,"🚨Mexican President Claudia Sheinbaum is facing backlash for repeatedly declining President Trump’s offers to allow U.S. military assistance to take on the cartels.

Her pride is letting Mexico burn 

https://t.co/bG64KbdQP8",Sun Feb 22 22:45:33 +0000 2026,997,221,90,cancellation_search
2030262313530400888,facing backlash,NuclearMAGAlady,MAGA LADY 🇺🇸,"Rapper 50 cent is facing extreme backlash after saying children should NOT be exposed to cartoons with LGBTQ themes.

He said children should be raised in the ""traditional way"" and we should let ""kids be kids.""

Do you agree with him? https://t.co/e8lUKDvk3p",Sat Mar 07 12:40:30 +0000 2026,36,12,12,cancellation_search
2025721918398284224,facing backlash,cx_clips,cxclips_,Kick streamer Jandro is facing backlash after spraying homeless man with foam 💀 https://t.co/u105oCELTF,Sun Feb 22 23:58:36 +0000 2026,573,25,61,cancellation_search
2025578292128960961,facing backlash,RedLineNewsUSA,Red Line News,"Zohran Mamdani is facing backlash after his snow shoveler signup required multiple IDs, photos, and a Social Security card for $19/hour — while most NYC voters don’t need ID to cast a ballot.

https://t.co/WV0eiiXZKD",Sun Feb 22 14:27:52 +0000 2026,1130,174,34,cancellation_search
2026367774579409137,facing backlash,TheView,The View,NEWSOM CRIES ‘FAKE OUTRAGE’ AFTER BIGOTRY CLAIMS: 'The View' co-hosts and Amanda Carpenter weigh in on California Governor Gavin Newsom facing backlash over accusations that he was racially pandering to the audience during a recent event with Atlanta Mayor Andre Dickens. https://t.co/MqA294s8Kt,Tue Feb 24 18:45:00 +0000 2026,103,25,121,cancellation_search
2026466683179651330,facing backlash,RedMedia_us,Red Media,"Ancient failed Rapper 50 Cent has deleted the post he made attempting to mock Tina Knowles after facing backlash from the general public. 

The 50 year old rapper turned online troll is currently scrambling after losing the troll battle to, T.I's son king Harris. https://t.co/ogP5p4E8pf",Wed Feb 25 01:18:01 +0000 2026,1964,195,98,cancellation_search
2025960453826904394,facing backlash,mymixtapez,My Mixtapez,"Boosie tells Mike Epps to stand his ground and not apologize to anyone after facing backlash for joking about homeless people and Nicki Minaj meeting Trump 🗣

‘Bernie Mac wouldn’t have apologized!’

 https://t.co/ibVmz5iBNB",Mon Feb 23 15:46:27 +0000 2026,36086,2635,164,cancellation_search
2025664560825557032,facing backlash,Awk20000,yeet,"Clavicular is facing backlash for jestermaxxing with his water bottle around a worker who was cleaning
 https://t.co/puhLb1tshE",Sun Feb 22 20:10:40 +0000 2026,97,0,29,cancellation_search
2028912700210987066,facing backlash,Kurrco,Kurrco,"Doechii is facing backlash on Threads after saying she dislikes cats and finds them unfriendly 👀

""People act like it’s a crime to dislike cats when they genuinely aren’t friendly animals."" https://t.co/6vRiYYe4bW",Tue Mar 03 19:17:37 +0000 2026,3617,127,580,cancellation_search
2029338101789934060,facing backlash,AmericaPapaBear,AmericanPapaBear™,"Mia Khalifa is facing backlash after posting this video saying that she hopes US soldiers come back with PTSD. 

I think women who get nailed on camera for money have no moral high ground when it comes to ANYTHING. https://t.co/5tVKkGS7Yw",Wed Mar 04 23:28:01 +0000 2026,1403,493,638,cancellation_search
2013845063684542545,facing backlash,17protectt,SEVENTEEN PROTECT,"So this is the most disturbing reason why we have recieved backlash ever. And I know I'd be lying if I say this hasn't affected me professionally and mentally, I really don't see anything wrong with our post whatsoever, this has to be woken up 🧵",Wed Jan 21 05:24:13 +0000 2026,3911,502,41,cancellation_search
2026069048266785239,facing backlash,TonyLaneNV,Tony Lane 🇺🇸,"🚨 HOT MIC MOMENT.

A Hunter College associate professor is facing backlash after her mic allegedly stayed on during a Zoom call, capturing what’s being described as a “racist rant.”

Students say they were shocked.
Officials are now reviewing the situation.

What should happen https://t.co/ZGQUgNHtDk",Mon Feb 23 22:57:58 +0000 2026,425,296,128,cancellation_search
2026886343494873164,facing backlash,FuentesUpdates,Fuentes Updates,"Nick reacts to Tyler Oliveira exposing jewish fraud, and Nick Shirley facing backlash for supporting him.

""When it comes to African Somali Muslims, everything is tolerated... When another guy does the exact same thing to the Jews, 'This is another hоӏоcаսѕt.'"" https://t.co/rGZoT66Yfj",Thu Feb 26 05:05:36 +0000 2026,34319,4736,337,cancellation_search
2025576441841111060,facing backlash,BlessedGirl001,ThatBlessedGirl,"This dragging go reach everybody 😂😂 just wait for your turn.

Whether you drag person or not, e go reach your table.

Whatever backlash Simi is facing, it is well deserved. She brought it on herself.

Before you take any woman seriously, vet her socials, check her past tweet.",Sun Feb 22 14:20:31 +0000 2026,859,174,42,cancellation_search
2026352764973101337,facing backlash,BrandonStraka,Brandon Straka #WalkAway,"Ugandan Mayor Mamdani is facing backlash after staying silent while his own residents harassed and attacked NYPD during the storm.

Ice was thrown, officers could’ve been seriously hurt.

Zohran is wrecking NYC—and people see it.
https://t.co/qjjTWuJWwm",Tue Feb 24 17:45:21 +0000 2026,958,305,43,cancellation_search
1838595963230830933,facing backlash,DramaAlert,DramaAlert,He responded to the backlash today saying he's taking the feedback and addressing privacy concerns. https://t.co/GoVz9x4EbE,Tue Sep 24 15:06:51 +0000 2024,6031,52,54,cancellation_search
2029613985339678951,facing backlash,alphafox,AlphaFox,"Burlington is facing backlash from customers after carrying a toy that ‘twerks’ on demand; 

this is supposed to be a child’s toy, why does it need a gyrating butt??  https://t.co/VRgv14dWAL",Thu Mar 05 17:44:17 +0000 2026,106,15,25,cancellation_search
2029091212624269312,called out for,MindOfHeadking,Headking's Mindset 🧠,Hœs crashing out for being called hœs. 😂 https://t.co/jgjOsegs0j,Wed Mar 04 07:06:58 +0000 2026,3154,329,346,cancellation_search
2030338634109390854,called out for,KillaKreww,Killa 🌺,"Mr. Beast stranded a guy with 5 of his ex-girlfriends for 30 days to try and win $250K in his new video and he instantly ELIMINATED his ex who called him out for cheating on her💀😭
 https://t.co/gWVllLwNZd",Sat Mar 07 17:43:46 +0000 2026,5187,208,109,cancellation_search
2029243859205587100,called out for,99Majik,99 Majik,"In 2016 when Mr. Eazi blew up, he heard my music and proposed flying me out to write for him. He once told me to send the files for one of my songs but that same day, my laptop crashed and I was broke AF. I called him when it got fixed but he sounded pissed and hung up on me",Wed Mar 04 17:13:32 +0000 2026,1928,97,28,cancellation_search
2030339486249546085,called out for,AKS_cool9,AKS GL,"Bill Maher: “NEW RULE: Someone has to help Donald Trump understand that I don’t suffer from Trump Derangement Syndrome. He suffers from Bill Maher Derangement Syndrome.” 

“Some people do have TDS. But you know what? I’ve called people out for making hating you their entire https://t.co/6XKDuu0nAs",Sat Mar 07 17:47:10 +0000 2026,2,2,0,cancellation_search
2030219157082395065,called out for,ClownWorld,Clown World ™ 🤡,Employee gets called out for taking the full lunch break instead of rushing back to work. https://t.co/7K0PnnHwxA,Sat Mar 07 09:49:01 +0000 2026,2694,212,1106,cancellation_search
2029971838168703404,called out for,olejpf,#Johnny Paul 💎,"I just called my 1st ex-wife who is from Durango, Mexico and I cussed her out for what her people did to the Alamo back in 1836. #Johnny on one day a year I sever all ties with the Mexicans https://t.co/26XI6JFiU6",Fri Mar 06 17:26:15 +0000 2026,5,0,1,cancellation_search
2030392660767215799,called out for,got_cake,The Cake Lady,"We have been eating rice for more than one day or left out all day for centuries, yet we’re supposed to believe something called ""reheated rice syndrome” is going to harm us? lol 
Maybe unseasoned gmo rice, but not my good pot!

Medical racism strikes again. This is biased. https://t.co/QYo4d29FA6",Sat Mar 07 21:18:27 +0000 2026,3,1,0,cancellation_search
2029721410973597744,called out for,sukii_hana,SB ❤️,yo i been at my job for 5 months now and i haven't called out yet🥳🤣,Fri Mar 06 00:51:09 +0000 2026,266,4,3,cancellation_search
2029016340543967533,called out for,FearedBuck,FearBuck,"Animal abuser Aspen Kartier disses Adin Ross, Wendy Ortiz, and Summayah in a new diss song after they called her out for abusing her pet. https://t.co/tBShzsMyhi",Wed Mar 04 02:09:27 +0000 2026,4187,103,235,cancellation_search
2028211614793814405,called out for,ilySalt,Salt 💫,"Lacy completely went off on Anthony Fantano after he called him out for his reaction to ‘All I Need’ by Radiohead 👀😭

“F*CK FANTANO, F*CK RADIOHEAD, I LISTEN TO FEIN” https://t.co/SZ1YJyStra",Sun Mar 01 20:51:45 +0000 2026,449,9,37,cancellation_search
2027427315194487280,called out for,ElizaMonarch,Elizabeth Monarch,"I might have a ""pancake booty"" like someone called out on my recent post, but I believe in working on it in the gym. Some may like BBLs/surgery, but it just isn't for me honestly 🤷‍♀️ If you don't like a booty, keep scrolling and maybe go enjoy some pancakes 😉 https://t.co/M8O6QIDUYb",Fri Feb 27 16:55:14 +0000 2026,3381,70,187,cancellation_search
2030064570417500480,called out for,wtshwcoconut,coconut,called out someone for being mean and they acted mean again https://t.co/F45wmLBLTg,Fri Mar 06 23:34:45 +0000 2026,4,0,1,cancellation_search
2030047476728668463,called out for,kyunpii,MiO🍀,"one of the artists mentioned in this thread has apparently confronted them about it in January, it’s not the first time they’ve gotten called out for it https://t.co/9YffXbYms2",Fri Mar 06 22:26:49 +0000 2026,1221,45,0,cancellation_search
2029307273949196690,called out for,ih8bostonn,lucy is seeing 5sos! ★,“they were young and it was soo long ago!!” it actually WASN’T that long ago and at the time they were fully grown adults. they need to be called out for being racist and you shouldn’t be trying to excuse it as a non-black fan.,Wed Mar 04 21:25:31 +0000 2026,62,12,1,cancellation_search
2030395812258189595,called out for,BrittanyinTexas,💕 Brittany Belle 💕,"75 million of us voted for her because we knew Trump would burn the world down to save himself. 

They called us dramatic. Turns out we were prophets. 🔥 https://t.co/t3XW5o0nVS",Sat Mar 07 21:30:59 +0000 2026,13,8,0,cancellation_search
2028617062550319168,called out for,colethc,naya 🪐,"dahil bored pa ako, eto mga example ng pag-call out (pang-dogshow) sa inistan/jowa ng inistan mo, sana may matutuhan k... ☺️☺️☺️ @fordkaive 

https://t.co/KrIdba9hFm

https://t.co/P5byUfsGiA

https://t.co/gUFne2z3ss

https://t.co/SLBejrqBM9",Mon Mar 02 23:42:52 +0000 2026,4,1,1,cancellation_search
2028689574973907091,called out for,chocoapaw,૮꒰◞ ˕ ◟ ྀི꒱ა,@Nomiekz i keep seeing people making callout threads on these accounts but providing the full username with screenshots of the links that lead straight to CP. Making a callout thread for one account doesn’t do anything but put you at risk of being raided by FBI for disputation of CSAM,Tue Mar 03 04:31:00 +0000 2026,2,0,0,cancellation_search
2013011118571004254,called out for,Seraphinechu,⑅ ౨ৎ⟡˖ ࣪ . . Noelle ! ! ＾＾,I lowk think it’s so stupid to make a ‘call out’ for nothing serious.. just trying to get interactions atp,Sun Jan 18 22:10:25 +0000 2026,799,73,20,cancellation_search
2023275242978676769,called out for,rayderweich,Rayderweich,"INSANE that the person posting this callout  just got a callout post on THEM for grooming 
Incredible 
Ridiculous behavior truly",Mon Feb 16 05:56:23 +0000 2026,398,16,10,cancellation_search
2030349573319774394,under fire for,SARugbymag,SA Rugby magazine,Did France loose forward Oscar Jegou eye-gouge Scotland prop Ewan Ashman during Saturday's Six Nations match at Murrayfield? https://t.co/b9uE2oBLnE,Sat Mar 07 18:27:15 +0000 2026,11,2,4,cancellation_search
2029645148435390884,under fire for,TheStudyofWar,Institute for the Study of War,"2/ Iran launched attacks targeting Turkey and Azerbaijan on March 4 and 5. These attacks mark the 10th and 11th countries to come under Iranian fire.

Iran has regularly targeted US forces, ports, oil and gas facilities, and civilian infrastructure in neighboring countries and https://t.co/ixgAFrW7Cx",Thu Mar 05 19:48:07 +0000 2026,102,20,3,cancellation_search
2030056119326970195,under fire for,Worldsource24,World Source News,"BREAKING: Districts in western Tehran are currently under heavy Israeli‑US bombardment, with multiple structures reported to be on fire. 

The attack has been ongoing for roughly 45 minutes and continues across the capital, as well as in several other cities throughout Iran. https://t.co/2Cd2N9Xxj1",Fri Mar 06 23:01:10 +0000 2026,52,26,2,cancellation_search
2028368800546984066,under fire for,Shahinlooo,Shahinlooo,"For years, inside Iran, protesters have risked their lives chanting one name: Reza Pahlavi.

Under live fire and in front of regime bullets, many have openly called for him and for a democratic transition away from the Islamic Republic.

This support is not manufactured abroad. https://t.co/kkcrLWgzAi",Mon Mar 02 07:16:21 +0000 2026,1146,700,10000,cancellation_search
2026474965122400484,under fire for,jackunheard,Jack,"BREAKING: AOC is UNDER FIRE for making her staffers cover her office in fake “fan notes” to manufacture support. 

She had someone put a negative note next to a photo of Charlie Kirk photo by Rep. Andy Biggs office. 

These people are at an all time low
 https://t.co/7AvaZDy3I3",Wed Feb 25 01:50:56 +0000 2026,255,87,27,cancellation_search
2030169722206274000,under fire for,Averyglantz_,Avery,An employee in Thailand is under fire for allegedly getting too “handsy” with an American tourist during clothing measurements. 👀😳 Thoughts on this?? https://t.co/G8nqfhsAwT,Sat Mar 07 06:32:35 +0000 2026,26,30,1,cancellation_search
2028751819871252808,under fire for,AstroCounselKK,AstroCounselKK 🇮🇳,"While half of world is under 
Fire 🔥 ..
Do remember this very small Vedic Astrologer here ..
It takes lot of effort and research for months to predict with such accuracy..
Didn't I warn ⚠️  you in advance..
In the post below ..

This Man and his actions will take the world https://t.co/lHV7p8wNIN",Tue Mar 03 08:38:20 +0000 2026,293,50,9,cancellation_search
2029999072690720926,under fire for,voiceofrabbis,Voice of Rabbis,"@EYakoby Flaming up the Middle East wasn't enough for the Zionists; now they’ve brought their fire to NY, attacking our Mayor and endangering peaceful Jewish life. 

They are burning the soil under our feet to fuel their nationalist agenda. 

Real Jewish safety is found in peace, not in",Fri Mar 06 19:14:29 +0000 2026,126,11,1,cancellation_search
2026510067298918706,under fire for,DerrickEvans4WV,Derrick Evans,"🚨 NOW: President Trump awarded the Congressional Medal of Honor to Chief Warrant Officer Eric Slover for his heroism during the mission targeting Nicolás Maduro.

Despite being wounded, he kept the helicopter steady under fire and ensured safe extraction.https://t.co/BNOXrQR6KJ",Wed Feb 25 04:10:25 +0000 2026,132,15,1,cancellation_search
2029178624201372025,under fire for,voptvlive,Voice of the People TV,Yoruba Nation Activist Sunday Igboho Under Fire Following Appearance in APC Attire https://t.co/wPPJmpry7k,Wed Mar 04 12:54:18 +0000 2026,0,0,0,cancellation_search
2029589917689364551,under fire for,FoxNews,Fox News,"'GOD IS NONBINARY?': State Rep. James Talarico is under fire after old posts resurfaced showing him pushing for ""six genders"" and labeling white men the ""greatest domestic terrorist threat."" He also compared our national security to a ""front porch"" with a ""welcome mat"" for all. https://t.co/VqvAeNGDPO",Thu Mar 05 16:08:38 +0000 2026,1256,579,931,cancellation_search
2029551916242309283,under fire for,officer_Lew,Officer Lew,"BREAKING🚨: Iran's military boasts they've launched drone attacks on U.S. targets in Iraq.

This is what happens when you project weakness for years—appeasement invites aggression.  

Biden-era restraint let Tehran rebuild its terror network. Now American troops are under fire",Thu Mar 05 13:37:38 +0000 2026,36,11,2,cancellation_search
2029571212901327216,under fire for,NaomiSeibt,Naomi Seibt,"🇩🇪🇺🇸 IT’S ILLEGAL TO CALL THE CHANCELLOR “PINOCCHIO”⁉️

Free speech in Germany is under fire.🔥 

AfD MP @Frohnmaier_AfD reports that a retiree was just investigated for calling the chancellor “Pinocchio” on social media. 

I think that’s the most (p)innocuous insult I could come https://t.co/VZomz46kGy",Thu Mar 05 14:54:19 +0000 2026,1002,149,21,cancellation_search
2030370286768439802,under fire for,tovimagr,ΤΟ ΒΗΜΑ,"The city, under fire from Iran and assailed by critics, is a beacon of opportunity for people around the world #tovimagr #News https://t.co/LVHrj98LpS",Sat Mar 07 19:49:33 +0000 2026,1,0,0,cancellation_search
2030268200793837819,under fire for,DAGauteng,DA Gauteng,"🚔 Pledge #4: Johannesburg has become a hotspot for crime. Under a DA-led government, there will be zero-tolerance for crime and corruption in the City. We will enforce by-laws to keep residents safe and fire corrupt officials.

#BelieveInJoburg
#GetJoburgWorking https://t.co/hODAg0L2zC",Sat Mar 07 13:03:54 +0000 2026,18,9,1,cancellation_search
2030031361059475663,under fire for,BrandonStraka,Brandon Straka #WalkAway,"Sand Springs, OK City Manager Mike Carter is under fire for backing a new Google data center while holding a secret clause: if the deal passes, he gets a bonus and merit raise. That’s corruption.
https://t.co/VhBXoSFhO0",Fri Mar 06 21:22:47 +0000 2026,350,111,5,cancellation_search
2028751050988310686,under fire for,Milajoy,Mila Joy,"NY AG Letitia James under fire as T&amp;E Driving School in Queens busted in massive DMV bribery scam—owners &amp; examiners indicted for fast-tracking licenses to illegals with ZERO tests. 

139-count indictment unsealed. 

More arrests coming.  https://t.co/mwbgkxDm0d",Tue Mar 03 08:35:17 +0000 2026,13600,5449,306,cancellation_search
2029777043760828430,under fire for,RickyDoggin,A Man Of Memes,"#news The Mayor of Baltimore spent almost $1 million on high end restaurants and NFL football games on the taxpayer's dime
#baltimore 
Baltimore Mayor Brandon Scott's office has come under fire for spending $900,000 in taxpayer dollars on extravagant perks and parties, according https://t.co/BjfaGN6Q3V",Fri Mar 06 04:32:13 +0000 2026,594,501,215,cancellation_search
2029944722408517855,under fire for,HotSpotHotSpot,HOT SPOT,"🇺🇸🇮🇷 Iranian analyst Mohammad Marandi: 

“My country is under airstrikes from your Epstein regime”

“Even under missile fire, crowds gather all across the country to show support for the authorities and call for resistance against the invaders, despite Western media lying for 47 https://t.co/25BTUKEShk",Fri Mar 06 15:38:31 +0000 2026,809,277,21,cancellation_search
2029316005705453744,controversy,washingtonpost,The Washington Post,"Traders on the prediction-market site Kalshi assumed they had won a fortune by correctly betting on the Iranian leader’s demise.

However, Kalshi froze the $54 million trade, saying the site doesn’t allow transactions “directly tied to death.” https://t.co/qPSlpVu45O",Wed Mar 04 22:00:13 +0000 2026,45,16,17,cancellation_search
2028898490235883905,controversy,dom_lucre,Dom Lucre | Breaker of Narratives,🔥🚨DEVELOPING: Selena Gomez has left many of her fans disappointed after she got down to kiss  Benny Blanco’s feet on his new podcast following the dirty feet controversy https://t.co/rvy6ab15Vp,Tue Mar 03 18:21:09 +0000 2026,4543,402,1066,cancellation_search
2029195162052972853,controversy,FuentesUpdates,Fuentes Updates,"“Nick, thoughts on the new Lego controversy?????”

Umm, no... because I'm an adult man. https://t.co/yskU3y5zQI",Wed Mar 04 14:00:01 +0000 2026,537,21,10,cancellation_search
2030159866845945923,controversy,PMNehru,Jawaharlal Nehru,"Chandigarh University’s Unnao campus is under investigation by AIU.

But this isn’t the first time the university has been at the center of controversy.

For an institution that has repeatedly appeared in national headlines, this new investigation is lowkey shady. 

Now the https://t.co/zuJG0TR68Q",Sat Mar 07 05:53:25 +0000 2026,67,21,3,cancellation_search
2029600229893558304,controversy,thegabriel72,GABRIEL 🪽,"Georgia Election Certification Controversy: A Stunning Admission Amidst Media Silence.

This revelation broke this week, but most Americans remain unaware.

We watched them rig the votes on TV in real time. Stop the Lame Talk and let's see some Arrest on the TV'S https://t.co/WyJm12l1c4",Thu Mar 05 16:49:37 +0000 2026,4953,2686,182,cancellation_search
2029663745312465031,controversy,TheDailyShow,The Daily Show,This BAFTAs n-word controversy is a tough one for @JoshJohnson 🤔 https://t.co/i1kS2Dypxt,Thu Mar 05 21:02:00 +0000 2026,325,36,20,cancellation_search
2029597469059711248,controversy,joeshooker,mr. ems 🐉,"Cut to 2026 and Britney Spears herself is involved in a DUI controversy ☠️☠️☠️

Like Justin Timberlake said: what goes around... comes around https://t.co/IOUFo7n2Qd",Thu Mar 05 16:38:39 +0000 2026,36,4,4,cancellation_search
2029592029291028682,controversy,AjithFCMadurai,Madurai Online AFC,"Karur Incident ku nerla Poga guts illa
But oru controversy poitu irukapa atha expose paniten nu solrathula enna Guts irukku Theriyala 🤔🤔 https://t.co/RHGFfVUROu",Thu Mar 05 16:17:02 +0000 2026,182,76,0,cancellation_search
2029748732732834066,controversy,NOVA360X,NOVA,"A man playing with his child on the train sparked widespread controversy — and the strange reason? Apparently, it’s something that should only happen at home, not in front of others! https://t.co/IQVoohtOlD",Fri Mar 06 02:39:43 +0000 2026,6,1,0,cancellation_search
2029391557741117828,controversy,NavyVet,NavyVet,Matt Walsh's stance on conquering Iran seems to have shifted. Time to explain the change in opinion and address the hypocrisy. #MattWalsh #Controversy #Accountability https://t.co/jnq8fwpOb5,Thu Mar 05 03:00:26 +0000 2026,11,2,0,cancellation_search
2030091500663755085,controversy,TheRFTeam,Team Rising Falcon,"Former state in-charge of Hindu Yuva Vahini and former Bharatiya Janata Party MLA Raghvendra Pratap Singh from Dumariyaganj in Siddharthnagar district has once again come under controversy over an inflammatory speech.
During a Holi Milan event held at “Hindu Bhavan” in Shahpur, https://t.co/qsE776b2CN",Sat Mar 07 01:21:45 +0000 2026,29,19,4,cancellation_search
2029313261120709099,controversy,ADCVanguard_,ADC Vanguard,"BREAKING: Islamic Cleric Suspended From Ramadan Sermon In Yobe For Saying Governors Fear Tinubu More Than Allah

Yobe State has been thrown into controversy after the leadership of Jama’atu Izalatil Bid’ah Wa Iqamatis Sunnah (JIBWIS), Jos faction, suspended prominent Islamic https://t.co/yMCWo5BahW",Wed Mar 04 21:49:18 +0000 2026,23,13,4,cancellation_search
2028488865384685825,controversy,JillianMichaels,Jillian Michaels,"The State of the Union was a moment to celebrate American achievement, including both the men’s and women’s hockey teams winning gold — something everyone should be proud of. Yet online “experts” still found something to argue about, turning celebration into controversy. Jillian https://t.co/m5jBfddf5e",Mon Mar 02 15:13:27 +0000 2026,1242,82,19,cancellation_search
2029922271263883463,controversy,Coleidoscopes,𝙰 𝚆𝚘𝚖𝚊𝚗 𝚘𝚏 𝙻𝚎𝚝𝚝𝚎𝚛𝚜,All political accounts are kind of counting on the non-political accounts to speak for us since we get targeted and throttled at every hint of controversy. The only reason these posts are making it is because you're not flagged like us. Keep going. 🤘,Fri Mar 06 14:09:18 +0000 2026,7,1,0,cancellation_search
2029701198308085925,controversy,77WABCradio,TalkRadio 77 WABC,"Bill O'Reilly breaks down the controversy between Sid Rosenberg &amp; Mayor Mamdani.
https://t.co/G365Dvp5NU https://t.co/Viaqvh4vvX",Thu Mar 05 23:30:50 +0000 2026,5,2,0,cancellation_search
2029703892045348933,controversy,BusinessInsider,Business Insider,"Demarre Johnson is one of four Wall Street juniors profiled in a now-viral, meme-ified article. He knew that ""controversy sells."" https://t.co/f29TwqJ6hM",Thu Mar 05 23:41:32 +0000 2026,6,0,0,cancellation_search
2028570739767689395,controversy,yeunrlsd,yeunrlsd,Ye updates JIK's cover amidst the black dot controversy https://t.co/umJp7C3mtp,Mon Mar 02 20:38:48 +0000 2026,5795,96,19,cancellation_search
2027612088793809025,controversy,Popstonox,Popstonox,"Kat Abughazaleh has posted a response to controversy surrounding her foreign policy adviser's email detailing her campaign's positions

""I would not have approved the language. The individual is no longer on our staff. The email describes me as an interventionist, which is not https://t.co/ODd72M5mPW",Sat Feb 28 05:09:27 +0000 2026,3716,272,150,cancellation_search
2030058366475685893,controversy,nationalpost,National Post,"'The PM can survive controversy. He can't survive incoherence — at least, not forever'

https://t.co/t8XzFDWTjY",Fri Mar 06 23:10:05 +0000 2026,77,12,26,cancellation_search
2029999572601225349,boycott,yjkive,Bran,I’m confused are the same ones saying boycott the comeback over ai are the same as the ones that are asking for a US Moacon?,Fri Mar 06 19:16:28 +0000 2026,41,1,1,cancellation_search
2030077422486331598,boycott,TheHughAnthony,Hugh Anthony,"🚨WE GOT KICKED OUT OF SPOONS BECAUSE OF MY POLITICAL BELIEFS🚨

We were out having a calm drink among friends, when the manager came over and asked us to LEAVE because of what I post online.

Patriots NOT welcome at spoons apparently. https://t.co/kj2ZsEZOCa",Sat Mar 07 00:25:49 +0000 2026,6343,1110,656,cancellation_search
2029920978034180286,boycott,InsiderWorld_1,The Palestinian,@visegrad24 Boycott Messi.,Fri Mar 06 14:04:09 +0000 2026,248,13,2,cancellation_search
2028334937179640055,boycott,WHLeavitt,𝔉🅰𝒏 Karoline Leavitt,"🚨 BREAKING: Netflix stock plunges at open after refusing to fire ex-Obama official Susan Rice for threatening Trump supporters. 

They promote LGBTQ content for kids. 

Boycott Netflix? 

A. Yes 
B. No

Via @Rightanglenews https://t.co/xPtpncibQw",Mon Mar 02 05:01:48 +0000 2026,5401,2134,1109,cancellation_search
2029637767521837136,boycott,Alinavisooo,Alina Visooo,"British comedian Stewart Lee has decided to boycott performing in the U.S. while President Trump is in office

What is your Response to him ?? https://t.co/4mjl9fSXm8",Thu Mar 05 19:18:47 +0000 2026,175,4,79,cancellation_search
2029567126269513976,boycott,tillgetomywife,Taspia ౨ৎ,"How inhumane do you have to be to bomb innocent civilians during iftar? They are destroying historic landmarks too. This is clearly genocide, they are trying to erase an entire nation. Pls guys dont stay silent, talk about it, spread awareness, donate if you can and boycott",Thu Mar 05 14:38:05 +0000 2026,6580,4096,3,cancellation_search
2027123325697204416,boycott,sumgarf,sum 𐚁,how it feels to boycott scream 7 AND the movie also happens to be bad  https://t.co/ubdL2enxV8,Thu Feb 26 20:47:17 +0000 2026,22720,2076,51,cancellation_search
2029290793467277357,boycott,InsiderWorld_1,The Palestinian,Do you still boycott for Palestine? https://t.co/e2ornCAMkG,Wed Mar 04 20:20:02 +0000 2026,237,72,14,cancellation_search
2030057141097148554,boycott,mofestweets,Mr. Mo,We actually need to boycott NYSC en-masse as a form of protest against this wicked government,Fri Mar 06 23:05:13 +0000 2026,304,120,7,cancellation_search
2029245051495436590,boycott,Amockx2022,Amock_,"BREAKING : This is very shameful anchoring by Chitra Tripathi 

When INC spokesperson started giving back to her, his mic was turned off 

She started ranting against him and told to use that language against Congress top leaders 

Opposition should boycott her shows 🚨 https://t.co/7GolwUB1YO",Wed Mar 04 17:18:16 +0000 2026,1081,239,55,cancellation_search
2027773956363596088,boycott,Mbakaza4L,ALUTHEDON,"A young Libyan Mohamed Alnaas produced a boycott video delivering a clear message, urging people to boycott products that support Israeli apartheid https://t.co/pOkWuic0B5",Sat Feb 28 15:52:40 +0000 2026,59261,20186,159,cancellation_search
